run_date,pair,is_real,p_value,coint_5pct,coint_bonf,current_z,oos_sharpe
2026-07-07,SBIN.NS/BANKBARODA.NS,True,0.22051634000197284,False,False,-2.066608003116388,0.8293979057342936
2026-07-07,TCS.NS/INFY.NS,True,0.3742874196210558,False,False,0.6943320116751067,0.9791030216585062
2026-07-07,INFY.NS/WIPRO.NS,True,0.17935413834010344,False,False,-1.335760837781206,1.6609421659811299
2026-07-07,HCLTECH.NS/TECHM.NS,True,0.27130819421364405,False,False,0.7683599666758417,0.22217035150937287
2026-07-07,ACC.NS/AMBUJACEM.NS,True,0.7105413734306488,False,False,-0.5259376511329162,0.5445230941223734
2026-07-07,ULTRACEMCO.NS/SHREECEM.NS,True,0.138304954471899,False,False,2.6261373357872144,0.2506847080721056
2026-07-07,IOC.NS/BPCL.NS,True,0.8949330943052883,False,False,2.4568867328400414,0.48347818082680216
2026-07-07,BPCL.NS/HINDPETRO.NS,True,0.32214268902721016,False,False,0.27256326265775843,0.2100679324563893
2026-07-07,ONGC.NS/COALINDIA.NS,True,0.06099935040186216,False,False,0.565507564428778,1.0386416659811177
2026-07-07,NTPC.NS/POWERGRID.NS,True,0.06367216180337752,False,False,0.7529352740691119,0.8209335075649866
2026-07-07,BAJAJ-AUTO.NS/HEROMOTOCO.NS,True,0.22643756622898503,False,False,-0.21282131264840412,-1.4147038602446818
2026-07-07,TATASTEEL.NS/JSWSTEEL.NS,True,0.9511960408677045,False,False,0.9691049216875303,0.2564483519059487
2026-07-07,SUNPHARMA.NS/CIPLA.NS,True,0.005957147296401393,True,False,0.8438025015328241,-0.1363945248361283
